taxon_ID,taxon_name,taxon_author,taxon_lvl,lft,rgt
20488,Baronia,Baker,genus,22436,22437
20489,Roifia,Verdc.,genus,20848,20849
20490,Schizopsera,Turcz.,genus,6584,6585
20491,Paraligusticum,V.N.Tikhom.,genus,5060,5061
20492,Vickifunkia,"C.Ren, L.Wang, I.D.Illar. & Q.E.Yang",genus,6582,6583
20493,Oreosalsola,Akhani,genus,3459,3460
20494,Restella,Pobed.,genus,20718,20719
20495,Miltianthus,Bunge,genus,29896,29897
20496,Marshallocereus,Backeb.,genus,2397,2398
20497,Vatricania,Backeb.,genus,2395,2396
20498,Vailia,Rusby,genus,14968,14969
20499,Talamancaster,Pruski,genus,6580,6581
20500,Heiseria,E.E.Schill. & Panero,genus,6578,6579
20501,Rauhocereus,Backeb.,genus,2393,2394
20502,Peruviasclepias,Morillo,genus,14966,14967
20503,Lycamerlycaste,J.M.H.Shaw,genus,34525,34526
20504,Cleistocana,G.D.Rowley,genus,2391,2392
20505,Thinoelymus,Banfi,genus,30065,30066
20506,Pterothamnus,V.Mayer & Ehrend.,genus,6304,6305
20507,Hesperotropsis,Garland & Gerry Moore,genus,38223,38224
20508,Lomatocarum,Fisch. & C.A.Mey.,genus,5058,5059
20509,Trigonocaryum,Trautv.,genus,14514,14515
20510,Lepidotrichum,Velen. & Bornm.,genus,19506,19507
20511,Minuartiella,Dillenb. & Kadereit,genus,3935,3936
20512,Dissotidendron,(A.Fern. & R.Fern.) Ver.-Lib. & G.Kadereit,genus,22840,22841
20513,Evotrochis,Raf.,genus,18364,18365
20514,Afroqueta,Thulin & Razafim.,genus,24858,24859
20515,Cycloptychis,E.Mey. ex Sond.,genus,19504,19505
20516,Lonchophora,Durieu,genus,19502,19503
20517,Pedleya,H.Ohashi & K.Ohashi,genus,27782,27783
20518,Greuteria,Amirahm. & Kaz.Osaloo,genus,27780,27781
20519,Normeyera,Sennikov & Kurtto,genus,27296,27297
20520,Morilloa,"Fontella, Goes & S.A.Cáceres",genus,14964,14965
20521,Rupiphila,Pimenov & Lavrova,genus,5056,5057
20522,Taimingasa,(Kitam.) C.Ren & Q.E.Yang,genus,6576,6577
20523,Nihon,"A.Otero, Jim.Mejías, Valcárcel & P.Vargas",genus,14512,14513
20524,Coreanomecon,Nakai,genus,2203,2204
20525,Lipschitzia,"Zaika, Sukhor. & N.Kilian",genus,6574,6575
20526,Haloselinum,Pimenov,genus,5054,5055
20527,Glabrella,Mich.Möller & W.H.Chen,genus,13542,13543
20528,Borodiniopsis,"D.A.German, M.Koch, R.Karl & Al-Shehbaz",genus,19500,19501
20529,Poljakovia,Grubov & Filatova,genus,6572,6573
20530,Sinalliaria,"X.F.Jin, Y.Y.Zhou & H.W.Zhang",genus,19498,19499
20531,Klaseopsis,L.Martins,genus,6570,6571
20532,Sinoswertia,"T.N.Ho, S.W.Liu & J.Q.Liu",genus,16038,16039
20533,Caelestium,Yurtseva & Mavrodiev,genus,4279,4280
20534,Archiserratula,L.Martins,genus,6568,6569
20535,Chaochienchangia,G.L.Nesom,genus,6566,6567
20536,Wilsonaria,Rushforth,genus,27294,27295
20537,Sinia,Diels,genus,25706,25707
20538,Metashangrilaia,Al-Shehbaz & D.A.German,genus,19496,19497
20539,Ailuroglossum,Sutorý,genus,14510,14511
20540,Shehbazia,D.A.German,genus,19494,19495
20541,Sinogentiana,Adr.Favre & Y.M.Yuan,genus,16036,16037
20542,Wuacanthus,"Y.F.Deng, N.H.Xia & H.Peng",genus,12294,12295
20543,Cordiofontis,G.L.Nesom,genus,6564,6565
20544,Kailashia,Pimenov & Kljuykov,genus,5052,5053
20545,Pterocyclus,Klotzsch,genus,5050,5051
20546,Wangia,X.Guo & R.M.K.Saunders,genus,37715,37716
20547,Eremotropa,Andres,genus,17840,17841
20548,Polyalthiopsis,Chaowasku,genus,37713,37714
20549,Himgiria,Pusalkar & D.K.Singh,genus,3933,3934
20550,Pleiosorbus,L.H.Zhou & C.Y.Wu,genus,27292,27293
20551,Burseranthe,Rizzini,genus,21468,21469
20552,Xiquexique,"Lavor, Calvente & Versieux",genus,2389,2390
20553,Mirabella,F.Ritter,genus,2387,2388
20554,Andersoniodoxa,C.Davis & Amorim,genus,25204,25205
20555,Ornitrophe,Comm. ex Juss.,genus,22078,22079
20556,Vickia,Roque & G.Sancho,genus,6562,6563
20557,Tapina,Mart.,genus,13540,13541
20558,Lagenosocereus,Doweld,genus,2385,2386
20559,Pyraria,A.Chev.,genus,27290,27291
20560,Schoenoselinum,Jim.Mejías & P.Vargas,genus,5048,5049
20561,Modesciadium,P.Vargas & Jim.Mejías,genus,5046,5047
20562,Saltia,R.Br. ex Moq.,genus,3457,3458
20563,Bactria,Yurtseva & Mavrodiev,genus,4277,4278
20564,Horovitzia,V.M.Badillo,genus,20556,20557
20565,Tithymalus,Gaertn.,genus,24184,24185
20566,Lavallea,Baill.,genus,4901,4902
20567,Ericoides,Heist. ex Fabr.,genus,17838,17839
20568,Billottia,Colla,genus,23298,23299
20569,Dortmanna,Hill,genus,10806,10807
20570,Iria,(Pers.) R.Hedw.,genus,32163,32164
20571,Schraderanthus,Averett,genus,14046,14047
20572,Quiotania,Zarucchi,genus,14962,14963
20573,Tessaranthium,Kellogg,genus,16034,16035
20574,Deringa,Adans.,genus,5044,5045
20575,Opulaster,Medik. ex Kuntze,genus,27288,27289
20576,Clavenna,Neck. ex Standl.,genus,16340,16341
20577,Tridophyllum,Neck. ex Greene,genus,27286,27287
20578,Uniyala,H.Rob. & Skvarla,genus,6560,6561
20579,Monarthrocarpus,Merr.,genus,27778,27779
20580,Neckia,Korth.,genus,25704,25705
20581,Schrenkiella,D.A.German & Al-Shehbaz,genus,19492,19493
20582,Iranoaster,"Kaz.Osaloo, Farhani & Mozaff.",genus,6558,6559
20583,Irania,Hadac & Chrtek,genus,19490,19491
20584,Neomuretia,"Kljuykov, Degtjareva & Zakharova",genus,5042,5043
20585,Coeloplatanthera,Cif. & Giacom.,genus,34523,34524
20586,Crepi-hieracium,P.Fourn.,genus,6556,6557
20587,Dicomopsis,S.Ortiz,genus,6554,6555
20588,Coccolobis,P.Browne,genus,4275,4276
20589,Acanthorhiza,Linden,genus,33157,33158
20590,Platytinospora,(Engl.) Diels,genus,2011,2012
20591,Anaheterotis,Ver.-Lib. & G.Kadereit,genus,22838,22839
20592,Lettowia,H.Rob. & Skvarla,genus,6552,6553
20593,Pacherocactus,G.D.Rowley,genus,2383,2384
20594,Morangaya,G.D.Rowley,genus,2381,2382
20595,Lampra,Benth.,genus,33041,33042
20596,Capsicophysalis,(Bitter) Averett & M.Martínez,genus,14044,14045
20597,Aquilula,G.L.Nesom,genus,6550,6551
20598,Rapicactus,Buxb. & Oehme,genus,2379,2380
20599,Sanrobertia,G.L.Nesom,genus,6548,6549
20600,Mitrocereus,(Backeb.) Backeb.,genus,2377,2378
20601,Cumarinia,(Knuth) Buxb.,genus,2375,2376
20602,Tabascina,Baill.,genus,12292,12293
20603,Pseudodraba,"Al-Shehbaz, D.A.German & M.Koch",genus,19488,19489
20604,Opocunonia,Schltr.,genus,25932,25933
20605,Sanjappa,E.R.Souza & Krishnaraj,genus,27776,27777
20606,Imbralyx,R.Geesink,genus,27774,27775
20607,Hartogiopsis,H.Perrier,genus,26094,26095
20608,Oreorhamnus,Ridl.,genus,27124,27125
20609,Pycnonia,L.A.S.Johnson & B.G.Briggs,genus,1609,1610
20610,Rumicastrum,Ulbr.,genus,2887,2888
20611,Homalosciadium,Domin,genus,5040,5041
20612,Schoenolaena,Bunge,genus,5038,5039
20613,Abutilothamnus,Ulbr.,genus,20846,20847
20614,Billotia,R.Br. ex G.Don,genus,23296,23297
20615,Senyumia,"Kiew, A.Weber & B.L.Burtt",genus,13538,13539
20616,Loxanthera,(Blume) Blume,genus,4513,4514
20617,Ledebouriella,H.Wolff,genus,5036,5037
20618,Leptorkis,Thouars,genus,34521,34522
20619,Tamamschjania,Pimenov & Kljuykov,genus,5034,5035
20620,Balkana,Madhani & Zarre,genus,3931,3932
20621,Chaloupkaea,Niederle,genus,19121,19122
20622,Takhtajaniella,V.E.Avet.,genus,19486,19487
20623,Megacaryon,Boiss.,genus,14508,14509
20624,Vinogradovia,"Bani, D.A.German & M.A.Koch",genus,5032,5033
20625,Phrynella,Pax & K.Hoffm.,genus,3929,3930
20626,Vuralia,Uysal & Ertugrul,genus,27772,27773
20627,Melidiscus,Raf.,genus,20368,20369
20628,Tromlyca,Borhidi,genus,16338,16339
20629,Gongylis,Theophr. ex Molinari & Sánchez Och.,genus,19484,19485
20630,Rhodocodon,Baker,genus,33595,33596
20631,Venana,Lam.,genus,26092,26093
20632,Polyechma,Hochst.,genus,12290,12291
20633,Aphelexis,D.Don,genus,6546,6547
20634,Pseudomelasma,Eb.Fisch.,genus,11100,11101
20635,Haasia,Blume,genus,37417,37418
20636,Papuahoya,Rodda & Simonsson,genus,14960,14961
20637,Gelpkea,Blume,genus,23294,23295
20638,Lachnastoma,Korth.,genus,16336,16337
20639,Nicolaia,Horan.,genus,32733,32734
20640,Serawaia,J.Compton & Schrire,genus,27770,27771
20641,Everettia,Merr.,genus,22836,22837
20642,Croixia,Pierre,genus,18562,18563
20643,Quadribractea,Orchard,genus,6544,6545
20644,Pulicarioidea,"Bunwong, Chantar. & S.C.Keeley",genus,6542,6543
20645,Okia,H.Rob. & Skvarla,genus,6540,6541
20646,Acoridium,Nees & Meyen,genus,34519,34520
20647,Thepparatia,Phuph.,genus,20844,20845
20648,Neoconopodium,(Koso-Pol.) Pimenov & Kljuykov,genus,5030,5031
20649,Leucoblepharis,Arn.,genus,6538,6539
20650,Lawia,Griff. ex Tul.,genus,25460,25461
20651,Kedarnatha,P.K.Mukh. & Constance,genus,5028,5029
20652,Indobanalia,A.N.Henry & B.Roy,genus,3455,3456
20653,Lingnania,McClure,genus,30063,30064
20654,Cynanchica,,genus,16334,16335
20655,Vvedenskya,Korovin,genus,5026,5027
20656,Razoumowskia,Hoffm.,genus,4511,4512
20657,Ewartiothamnus,Anderb.,genus,6536,6537
20658,Ripogonum,J.R.Forst. & G.Forst.,genus,36663,36664
20659,Baratranthus,(Korth.) Miq.,genus,4509,4510
20660,Ryticaryum,Becc.,genus,17744,17745
20661,Cabreraea,Bonif.,genus,6534,6535
20662,Szovitsia,Fisch. & C.A.Mey.,genus,5024,5025
20663,Coelebogyne,,genus,24182,24183
20664,Astelma,R.Br. ex Ker Gawl.,genus,6532,6533
20665,Cassidispermum,Hemsl.,genus,18560,18561
20666,Telina,E.Mey.,genus,27768,27769
20667,Hoodiorbea,G.D.Rowley,genus,14958,14959
20668,Hoodiapelia,G.D.Rowley,genus,14956,14957
20669,Banium,Ces. ex Boiss.,genus,5022,5023
20670,Ivanjohnstonia,Kazmi,genus,14506,14507
20671,Proteroceras,J.Joseph & Vajr.,genus,34517,34518
20672,Platystyliparis,Marg.,genus,34515,34516
20673,Amphorchis,Thouars,genus,34513,34514
20674,Chaetocrater,Raf.,genus,24712,24713
20675,Eriothrix,Cass.,genus,6530,6531
20676,Geotaenium,,genus,38091,38092
20677,Eranthus,G.Don,genus,1807,1808
20678,White-sloanea,Chiov.,genus,14954,14955
20679,Kabulia,Bor & C.E.C.Fisch.,genus,3927,3928
20680,Topea,H.A.Keller,genus,14952,14953
20681,Tressensia,H.A.Keller,genus,14950,14951
20682,Buglossa,Gray,genus,14504,14505
20683,Acantharia,Rojas Acosta,genus,27766,27767
20684,Hexachlamys,O.Berg,genus,23292,23293
20685,Myrcialeucus,Rojas,genus,23290,23291
20686,Trifoliada,Rojas Acosta,genus,25998,25999
20687,Andenea,Kreuz.,genus,2373,2374
20688,Agaloma,Raf.,genus,24180,24181
20689,Ihsanalshehbazia,T.Ali & Thines,genus,19482,19483
20690,Tupacamaria,Archila,genus,34511,34512
20691,Mcdadea,E.A.Tripp & I.Darbysh.,genus,12288,12289
20692,Normantha,P.J.D.Winter & B.-E.van Wyk,genus,5020,5021
20693,Carrissoa,Baker f.,genus,27764,27765
20694,Bombycella,Lindl.,genus,20842,20843
20695,Adeloda,Raf.,genus,12286,12287
20696,Greggia,A.Gray,genus,19480,19481
20697,Santonica,Griff.,genus,6528,6529
20698,Dicraeia,Thouars,genus,25458,25459
20699,Bifaria,Tiegh.,genus,4719,4720
20700,Monolophus,"Delafosse, Guill. & J.Kuhn",genus,32731,32732
20701,Nigritella,Rich.,genus,34509,34510
20702,Dondia,Adans.,genus,3453,3454
20703,Palmijuncus,Rumph. ex Kuntze,genus,33155,33156
20704,Collania,Herb.,genus,36713,36714
20705,Saldanhaea,Bureau,genus,12050,12051
20706,Eulychnocactus,Backeb.,genus,2371,2372
20707,Mokof,Adans.,genus,18738,18739
20708,Linariantha,B.L.Burtt & R.M.Sm.,genus,12284,12285
20709,Oistonema,Schltr.,genus,14948,14949
20710,Bidayuha,S.Y.Wong & P.C.Boyce,genus,37119,37120
20711,Fenestratarum,P.C.Boyce & S.Y.Wong,genus,37117,37118
20712,Galantharum,P.C.Boyce & S.Y.Wong,genus,37115,37116
20713,Hera,"S.Y.Wong, S.L.Low & P.C.Boyce",genus,37113,37114
20714,Naiadia,"S.Y.Wong, S.L.Low & P.C.Boyce",genus,37111,37112
20715,Tawaia,"S.Y.Wong, S.L.Low & P.C.Boyce",genus,37109,37110
20716,Hexatheca,C.B.Clarke,genus,13536,13537
20717,Sleumeria,"Utteridge, Nagam. & Teo",genus,17742,17743
20718,Boerlagea,Cogn.,genus,22834,22835
20719,Dalenia,Korth.,genus,22832,22833
20720,Kipandiorchis,P.O Byrne & Gokusing,genus,34507,34508
20721,Pseudopinanga,Burret,genus,33153,33154
20722,Parardisia,M.P.Nayar & G.S.Giri,genus,18362,18363
20723,Campanocalyx,Valeton,genus,16332,16333
20724,Pomazota,Ridl.,genus,16330,16331
20725,Pirinia,M.Král,genus,3925,3926
20726,Saglorithys,Rizzini,genus,12282,12283
20727,Stemonacanthus,Nees,genus,12280,12281
20728,Tremacanthus,S.Moore,genus,12278,12279
20729,Petastoma,Miers,genus,12048,12049
20730,Microuratea,Tiegh.,genus,25702,25703
20731,Melanoxylum,Schott,genus,27762,27763
20732,Carlotea,Arruda ex Koster,genus,33907,33908
20733,Manglilla,Juss.,genus,18360,18361
20734,Anisomeris,C.Presl,genus,16328,16329
20735,Evea,Aubl.,genus,16326,16327
20736,Lepidacanthus,C.Presl,genus,12276,12277
20737,Acelica,Rizzini,genus,12274,12275
20738,Drejera,Nees,genus,12272,12273
20739,Siphonacanthus,Nees,genus,12270,12271
20740,Hyline,Herb.,genus,33905,33906
20741,Gothofreda,Vent.,genus,14946,14947
20742,Macielia,Vand.,genus,14502,14503
20743,Hylorhipsalis,Doweld,genus,2369,2370
20744,Cynotoxicum,Vell.,genus,26028,26029
20745,Oncostylis,Nees,genus,32161,32162
20746,Tetraplandra,Baill.,genus,24178,24179
20747,Cleobula,Vell.,genus,27760,27761
20748,Stenolobium,Benth.,genus,27758,27759
20749,Erythraea,Reneaulme ex Borkh.,genus,16032,16033
20750,Adhunia,Vell.,genus,23288,23289
20751,Paramitranthes,Burret,genus,23286,23287
20752,Pseudocaryophyllus,O.Berg,genus,23284,23285
20753,Michoxia,Vell.,genus,18736,18737
20754,Sardinia,Vell.,genus,16324,16325
20755,Democrita,Vell.,genus,21676,21677
20756,Celsa,Vell.,genus,24710,24711
20757,Mnassea,Vell.,genus,22076,22077
20758,Rutilia,Vell.,genus,22074,22075
20759,Romana,Vell.,genus,13048,13049
20760,Catonia,Moench,genus,6526,6527
20761,Chytroma,Miers,genus,18776,18777
20762,Citrosma,Ruiz & Pav.,genus,37689,37690
20763,Morsacanthus,Rizzini,genus,12268,12269
20764,Cremastus,Miers,genus,12046,12047
20765,Pleurobotryum,Barb.Rodr.,genus,34505,34506
20766,Ochnella,Tiegh.,genus,25700,25701
20767,Aphania,Blume,genus,22072,22073
20768,Khmeriosicyos,W.J.de Wilde & Duyfjes,genus,26374,26375
20769,Polythecanthum,Tiegh.,genus,25698,25699
20770,Ceratanthus,F.Muell. ex G.Taylor,genus,11384,11385
20771,Sinoseris,"N.Kilian, Ze H.Wang & H.Peng",genus,6524,6525
20772,Tsaiodendron,"Y.H.Tan, H.Zhu & H.Sun",genus,24176,24177
20773,Litostigma,"Y.G.Wei, F.Wen & Mich.Möller",genus,13534,13535
20774,Paralysimachia,"F.Du, J.Wang & S.Y.Yang",genus,18358,18359
20775,Dianyuea,"C.Shang, S.Liao & Z.X.Zhang",genus,24708,24709
20776,Zhengyia,"T.Deng, D.G.Zhang & H.Sun",genus,26814,26815
20777,Isotrema,Raf.,genus,38089,38090
20778,Qiongzhuea,Hsueh f. & T.P.Yi,genus,30061,30062
20779,Holopogon,Kom. & Nevski,genus,34503,34504
20780,Danxiaorchis,"J.W.Zhai, F.W.Xing & Z.J.Liu",genus,34501,34502
20781,Metapilea,W.T.Wang,genus,26812,26813
20782,Acmena,DC.,genus,23282,23283
20783,Cylindria,Lour.,genus,13948,13949
20784,Similisinocarum,Cauwet & Farille,genus,5018,5019
20785,Sinoarabis,"R.Karl, D.A.German, M.Koch & Al-Shehbaz",genus,19478,19479
20786,Micropeplis,Bunge,genus,3451,3452
20787,Tupa,G.Don,genus,10804,10805
20788,Selatium,D.Don ex G.Don,genus,16030,16031
20789,Marica,Ker Gawl.,genus,34197,34198
20790,Lintersemina,"Humberto Mend., Celis & M.A.González",genus,16322,16323
20791,Irmischia,Schltdl.,genus,14944,14945
20792,Nunnezharia,Ruiz & Pav.,genus,33151,33152
20793,Martinezia,Ruiz & Pav.,genus,33149,33150
20794,Tandonia,Moq.,genus,2859,2860
20795,Distiacanthus,Linden,genus,32541,32542
20796,Pourretia,Ruiz & Pav.,genus,32539,32540
20797,Apodandra,Pax & K.Hoffm.,genus,24174,24175
20798,Huertia,Mutis,genus,27756,27757
20799,Anamorpha,H.Karst. & Triana,genus,20840,20841
20800,Brasolia,"(Rchb.f.) Baranow, Dudek & Szlach.",genus,34499,34500
20801,Evelyna,Poepp. & Endl.,genus,34497,34498
20802,Hexisea,Lindl.,genus,34495,34496
20803,Cascarilla,(Endl.) Wedd.,genus,16320,16321
20804,Endolasia,Turcz.,genus,16318,16319
20805,Petesia,P.Browne,genus,16316,16317
20806,Winklerella,Engl.,genus,25456,25457
20807,Canariastrum,Engl.,genus,23912,23913
20808,Haplophloga,Baill.,genus,33147,33148
20809,Kinia,Raf.,genus,36605,36606
20810,Polyochnella,Tiegh.,genus,25696,25697
20811,Capnites,Dumort.,genus,2201,2202
20812,Bernardinia,Planch.,genus,26026,26027
20813,Anguria,Jacq.,genus,26372,26373
20814,Roosia,van Jaarsv.,genus,3089,3090
20815,Euchlora,Eckl. & Zeyh.,genus,27754,27755
20816,Ezoloba,B.-E.van Wyk & Boatwr.,genus,27752,27753
20817,Omentaria,Salisb.,genus,33903,33904
20818,Geschollia,Speta,genus,33593,33594
20819,Trimelopter,Raf.,genus,33591,33592
20820,Rapuntium,Mill.,genus,10802,10803
20821,Campanopsis,(R.Br.) Kuntze,genus,10800,10801
20822,Melancranis,Vahl,genus,32159,32160
20823,Royena,L.,genus,18542,18543
20824,Colobotus,E.Mey.,genus,27750,27751
20825,Ianthe,Salisb.,genus,34411,34412
20826,Schinnongia,Schrank,genus,34409,34410
20827,Antholyza,L.,genus,34195,34196
20828,Hyptissa,Salisb.,genus,34193,34194
20829,Bulbocodium,Gronov.,genus,34191,34192
20830,Montbretia,DC.,genus,34189,34190
20831,Pleuranthe,Salisb.,genus,1607,1608
20832,Tetractys,Spreng.,genus,1805,1806
20833,Barosma,Willd.,genus,21674,21675
20834,Sanamunda,Neck.,genus,20716,20717
20835,Phyllarthus,Neck. ex M.Gomez,genus,2367,2368
20836,Euphorbiodendron,Millsp.,genus,24172,24173
20837,Merleta,Raf.,genus,24170,24171
20838,Vandera,Raf.,genus,24168,24169
20839,Aniketon,Raf.,genus,36655,36656
20840,Manoelia,Bowdich,genus,18356,18357
20841,Petagnia,Raf.,genus,14042,14043
20842,Kenopleurum,Candargy,genus,5016,5017
20843,Pridgeonia,Pupulin,genus,34493,34494
20844,Coburgia,Herb.,genus,33901,33902
20845,Piptocelus,C.Presl,genus,22434,22435
20846,Ecuadorella,Dodson & G.A.Romero,genus,34491,34492
20847,Chenopodina,Moq.,genus,3449,3450
20848,Pauia,Deb & Ratna Dutta,genus,14040,14041
20849,Ichthyostoma,Hedrén & Vollesen,genus,12266,12267
20850,Lopriorea,Schinz,genus,3447,3448
20851,Odacmis,Raf.,genus,5014,5015
20852,Onistis,Raf.,genus,14942,14943
20853,Aimorra,Raf.,genus,6522,6523
20854,Alifiola,Raf.,genus,3923,3924
20855,Stomadena,Raf.,genus,14310,14311
20856,Peutalis,Raf.,genus,4273,4274
20857,Junia,Raf.,genus,19243,19244
20858,Nemexia,Raf.,genus,36653,36654
20859,Queltia,Salisb. ex Haw.,genus,33899,33900
20860,Rhytispermum,Link,genus,14500,14501
20861,Aizodraba,Fourr.,genus,19476,19477
20862,Sisymbrianthus,Chevall.,genus,19474,19475
20863,Columbaria,J.Presl & C.Presl,genus,6302,6303
20864,Alypum,Fisch.,genus,13238,13239
20865,Antiphylla,Haw.,genus,19241,19242
20866,Avoira,Giseke,genus,33145,33146
20867,Palma,Mill.,genus,33143,33144
20868,Courimari,Aubl.,genus,25892,25893
20869,Clompanus,Aubl.,genus,27748,27749
20870,Nonatelia,Aubl.,genus,16314,16315
20871,Siderodendrum,Schreb.,genus,16312,16313
20872,Aubletella,Pierre,genus,18558,18559
20873,Petalocaryum,Pierre ex A.Chev.,genus,4899,4900
20874,Coddingtonia,S.Bowdich,genus,16310,16311
20875,Obione,Gaertn.,genus,3445,3446
20876,Elisabetha,Bronner,genus,29970,29971
20877,Gockia,Bronner,genus,29968,29969
20878,Cheiranthus,L.,genus,19472,19473
20879,Hepetis,Sw.,genus,32537,32538
20880,Selbyana,Archila,genus,34489,34490
20881,Bumelia,Sw.,genus,18556,18557
20882,Kindia,Cheek,genus,16308,16309
20883,Moldenkea,Traub,genus,33897,33898
20884,Tapirocarpus,Sagot,genus,22636,22637
20885,Dipteranthus,Barb.Rodr.,genus,34487,34488
20886,Etericius,Desv.,genus,16306,16307
20887,Sertuernera,Mart.,genus,3443,3444
20888,Olympusa,Klotzsch,genus,14940,14941
20889,Telesilla,Klotzsch,genus,14938,14939
20890,Omphalobium,Gaertn.,genus,26024,26025
20891,Macrotrullion,Klotzsch,genus,27746,27747
20892,Neurocarpum,Desv.,genus,27744,27745
20893,Vilfa,Adans.,genus,30059,30060
20894,Kunzmannia,Klotzsch & Schomb.,genus,21672,21673
20895,Cypellium,Desv.,genus,18252,18253
20896,Carelia,Less.,genus,6520,6521
20897,Cynomarathrum,Nutt. ex Coult. & Rose,genus,5012,5013
20898,Sivadasania,N.Mohanan & Pimenov,genus,5010,5011
20899,Indodalzellia,Koi & M.Kato,genus,25454,25455
20900,Digyroloma,Turcz.,genus,12264,12265
20901,Galeata,J.C.Wendl.,genus,14498,14499
20902,Christmannia,Dennst.,genus,26090,26091
20903,Parilia,Dennst.,genus,26088,26089
20904,Tonningia,Neck.,genus,33039,33040
20905,Naikia,"Wad.Khan, Bhuskute & Kahalkar",genus,32157,32158
20906,Coulejia,Dennst.,genus,23910,23911
20907,Rottlera,Willd.,genus,24166,24167
20908,Carpopogon,Roxb. ex Spreng.,genus,27742,27743
20909,Canscorinella,Shahina & Nampy,genus,16028,16029
20910,Udora,Nutt.,genus,37015,37016
20911,Diasperus,L. ex Kuntze,genus,23908,23909
20912,Arthrostachys,Desv.,genus,30057,30058
20913,Sondaria,Dennst.,genus,27122,27123
20914,Psilobium,Jack,genus,16304,16305
20915,Ambulia,Lam.,genus,13046,13047
20916,Adicea,Raf.,genus,26810,26811
20917,Kelussia,Mozaff.,genus,5008,5009
20918,Opsicarpium,Mozaff.,genus,5006,5007
20919,Yazdana,A.Pirani & Noroozi,genus,3921,3922
20920,Parsana,Parsa & Maleki,genus,26808,26809
20921,Dadjoua,Parsa,genus,3919,3920
20922,Chrysophtalmum,Sch.Bip. ex Walp.,genus,6518,6519
20923,Borrachinea,Lavy,genus,14496,14497
20924,Echioides,Tourn. ex Desf,genus,14494,14495
20925,Cornalia,Lavy,genus,19470,19471
20926,Anthelis,Raf.,genus,20678,20679
20927,Cinsania,Lavy,genus,17836,17837
20928,Aretia,Haller ex L.,genus,18354,18355
20929,Asparagopsis,(Kunth) Kunth,genus,33589,33590
20930,Nipponobambusa,Muroi,genus,30055,30056
20931,Nipponocalamus,Nakai,genus,30053,30054
20932,Coprosmanthus,Kunth,genus,36651,36652
20933,Aetheilema,R.Br.,genus,12262,12263
20934,Balaniella,Tiegh.,genus,4839,4840
20935,Meterana,Raf.,genus,24164,24165
20936,Lepidadenia,Nees,genus,37415,37416
20937,Coleobotrys,Tiegh.,genus,4507,4508
20938,Caryophyllus,L.,genus,23280,23281
20939,Cubeba,Raf.,genus,38119,38120
20940,Arundarbor,Rumph. ex Kuntze,genus,30051,30052
20941,Stylocoryna,Cav.,genus,16302,16303
20942,Stelechospermum,Blume,genus,22070,22071
20943,Cardamomum,Noronha,genus,32729,32730
20944,Tschulaktavia,Bajtenov ex Pimenov & Kljuykov,genus,5004,5005
20945,Sauria,Bajtenov,genus,14492,14493
20946,Kenyacanthus,I.Darbysh. & Kiel,genus,12260,12261
20947,Sillaphyton,Pimenov,genus,5002,5003
20948,Archangelica,Wolf,genus,5000,5001
20949,Medica,Mill.,genus,27740,27741
20950,Artrolobium,Desv.,genus,27738,27739
20951,Larnalles,Raf.,genus,33037,33038
20952,Anisepta,Raf.,genus,24162,24163
20953,Xamesike,Raf.,genus,24160,24161
20954,Tropitoma,Raf.,genus,27736,27737
20955,Flexularia,Raf.,genus,30049,30050
20956,Braxilia,Raf.,genus,17834,17835
20957,Xylacanthus,Aver. & K.S.Nguyen,genus,12258,12259
20958,Xyloselinum,Pimenov & Kljuykov,genus,4998,4999
20959,Sigmoidala,J.Compton & Schrire,genus,27734,27735
20960,Chayamaritia,D.J.Middleton & Mich.Möller,genus,13532,13533
20961,Laobambos,"Haev., Lamxay & D.Z.Li",genus,30047,30048
