ref_ID,ref_long,geo_entity_ref,type,subset,taxon_ID,taxon_name,checklist,native_indicated,natural_indicated,end_ref,traits,restricted,proc_date
10632,"Niering (1956) Bioecology of Kapingamarangi Atoll, Caroline Islands. Atoll Research Bulletin 49, 1-32.",Kapingamarangi Atoll,Survey,all,2,Tracheophyta,1,1,0,0,1,0,2021-11-24
10633,"Velayos Rodríguez, Aedo Pérez, Cabezas Fuentes, de la Estrella González, Manuel, Fero Meñe, Sánchez, Quintanar Sánchez & Medina Domingo (2021) Flora de Guinea. Available at: http://www.floradeguinea.com/herbario/, last accessed  02.03.2021.",Equatorial Guinea,Checklist,all,2,Tracheophyta,1,1,1,1,0,0,2021-11-24
10634,"Kubota, Shiono & Kusumoto (2015) Role of climate and geohistorical factors in driving plant richness patterns and endemicity on the east Asian continental islands. Ecography 38, 639-648.",Japan,Checklist,native,2,Tracheophyta,1,1,0,1,1,0,2021-11-24
10635,"Rhind (2020) Terrestrial Biozones. Available at: http://www.terrestrial-biozones.net/Endemic%20Floras/Endemic%20Floras.html, last accessed  02.02.2021.",Global,Species Database,endemic,2,Tracheophyta,1,1,0,1,0,0,2021-11-24
10636,"Living National Treasures (2020) Living National Treasures. Available at: http://lntreasures.com/index.html, last accessed  02.10.2020.","Aruba, Bonaire, Iceland",Species Database,endemic,2,Tracheophyta,1,1,0,1,0,1,2021-11-25
10637,"Carrington, Edwards & Krupnick (2018) Assessment of the Distribution of Seed Plants Endemic to the Lesser Antilles in Terms of Habitat, Elevation, and Conservation Status. Caribbean Naturalist Special Issue No. 2, 30-47.",Lesser Antilles,Checklist,endemic,5,Spermatophyta,1,1,0,1,0,0,2021-11-25
10638,"Graveson (2019) Plants of Saint Lucia. Available at: http://www.saintlucianplants.com/index.html, last accessed  05.10.2020.",Saint Lucia,Species Database,native and naturalized,2,Tracheophyta,1,1,1,1,0,0,2021-11-30
10639,"González-Román, López-Victoria & Silverstone-Sopkin (2014) Flora terrestre de la isla Malpelo (Colombia), Pacífico Oriental Tropical. Rev. Biol. Trop. 62, 327-336.",Malpelo,Checklist,all,2,Tracheophyta,1,1,1,0,0,0,2021-11-30
10640,Crossley (unpublished) A checklist of the flora of Orkney. Botanical Society of Britain & Ireland.,Orkney,Checklist,all,2,Tracheophyta,1,1,1,1,0,0,2021-11-30
10641,"Niedringhaus, Haeseler & Janiesch (unpublished) Die Flora und Fauna der Ostfriesischen Inseln.",East Frisian Islands,Checklist,all,2,Tracheophyta,1,1,1,1,0,0,2022-01-02
10642,Lange & Hermann J (unpublished) Atlas Flora Danica. Botanical Society of Denmark.,Danish Frisian Islands,Checklist,all,2,Tracheophyta,1,0,0,1,0,0,2022-01-02
10643,"Bhandari (1990) Flora of the Indian Desert. MPS Repros, Jodhpur, Rajasthan.",Indian Thar desert,Flora,all,2,Tracheophyta,1,1,1,1,1,1,2022-01-27
10644,"Wiggins & Porter (1971) Flora of the Galápagos Islands. Stanford University Press, Stanford, US, xx, 998p.",Galapagos Islands,Flora,all,2,Tracheophyta,1,1,0,1,1,1,2022-03-02
10645,"Jaramillo Díaz, Guézou, Mauchamp & Tye (2018) CDF Checklist of Galapagos Flowering Plants. Charles, Puerto Ayora, Galapagos.",Galapagos Islands,Checklist,all,1,Embryophyta,1,1,1,1,1,0,2022-04-02
10646,"Kitalong, DeMeo & Holm (2013) Native Trees of Palau: A Field Guide. The Environment, Inc., Koror, Palau.",Palau,Checklist,all,2,Tracheophyta,1,1,1,1,1,0,2022-07-02
10647,"Govaerts, Nic Lughadha, Black, Turner & Paton (2021) The World Checklist of Vascular Plants, a continuously updated resource for exploring global plant diversity. Scientific Data 8, 1.",World,Species Database,all,2,Tracheophyta,1,1,1,1,1,1,2021-02-18
10648,"Penneckamp Furniel (2018) Flora vascular silvestre del Archipiélago Juan Fernández. Planeta de Papel Ediciones, Valparaíso, Chile, 723p.",Juan Fernandez,Flora,native,2,Tracheophyta,1,1,0,1,1,1,2022-02-17
10649,"Pavlov (1954-1966) Flora Kazakhstana. Nauka Kazakhskoy SSR, Alma-Ata, Kazakhstan.",Kazakhstan,Flora,all,2,Tracheophyta,1,1,1,0,0,1,2022-02-18
10650,"Ovczinnikov (1957-1991) Flora Tajikistana. Nauka, Leningrad, Russia.",Tajikistan,Flora,all,2,Tracheophyta,1,1,1,0,0,1,2022-02-18
10651,"Komarov, Shishkin & Bobrov (1933-1964) Flora of the U.S.S.R. Israel Program for Scientific Translations, Springfield, US.",former USSR,Flora,all,2,Tracheophyta,1,1,0,1,1,0,2022-03-16
10652,"Kattge, Bönisch, Díaz, Lavorel, Prentice, Leadley, Tautenhahn, Werner, ... & Wirth (2020) TRY plant trait database - enhanced coverage and open access. Global Change Biology 26, 119-188.",World,Species Database,all,2,Tracheophyta,0,0,0,0,1,1,2022-05-24
10653,"Plunkett, Ranker, Sam & Balick (2022) Checklist of the Vascular Flora of Vanuatu. Vanuatu National Herbarium, Vanuatu Kaljoral Senta, New York Botanical Garden.",Vanuatu,Checklist,all,2,Tracheophyta,1,1,0,1,1,0,2022-05-27
10654,"Stephens (2011) Comparative floristic analysis of vegetation on the Dune Islands of South-East Queensland. The Proceedings of the Royal Society of Queensland 117, 141-180.",Dune Islands of South-East Queensland,Herbarium collection,native and naturalized,2,Tracheophyta,1,1,1,1,0,0,2022-07-04
10655,"Ibrahim, Nauman Khan, Ali, Razzaq & Jan (2019) Floristic Composition and Species Diversity of Plant Resources of rural area “Takht Bhai” District Mardan, Khyber Pakhtunkhwa, Pakistan. Medicinal & Aromatic Plants 08, NA.","Takht Bhai District, Pakistan",Checklist,all,2,Tracheophyta,1,0,0,0,1,1,2023-04-25
10656,"Al-Robai, Mohamed, Ahmed & Al-Khulaidi (2019) Effects of elevation gradients and soil components on the vegetation density and species diversity of Alabna escarpment, southwestern Saudi Arabia. Acta Ecologica Sinica 39, 202-211.","Alabna escarpment, Saudi Arabia",Checklist,all,2,Tracheophyta,1,0,0,0,1,1,2023-04-26
10657,"Ould Mohamed Vall, Ould Ismail Boumediana, Ould Soule, Gueye & Labat (2011) Contribution a l'étude de la flore de Mauritanie. NA, NA.","Assaba, Mauritania",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-04-27
10658,"Zietsman & Bezuidenhout (1999) Flowering plant biodiversity of Augrabies Falls National Park. Koedoe 42, 95-112.","Augrabies Fall National Park, South Africa",Checklist,all,6,Angiospermae,1,1,0,0,1,1,2023-04-28
10659,"Mamariani, Joharchi, Ejtehadi & Emadzade (2009) Contributions to the flora and vegetation of Binalood mountain range, NE Iran. Journal of Cell and Molecular Research 1, 1-18.","Binalood Mountain, Iran",Flora,all,2,Tracheophyta,1,1,0,1,1,1,2023-04-29
10660,"Ahmed (2013) An Annotated Checklist of Angiospermic Flora of Elrawakeeb Area, Khartoum State, Sudan. NA, NA.","El-Rawakeeb, Sudan",Checklist,all,6,Angiospermae,1,0,0,0,1,1,2023-04-29
10661,"Henschel, Pallett, Berry, Griffin, Hachfeld, Makuti & Seely (2006) Checklists of the flora and vertebrates of Gobabeb. Journal of Namibia Scientific Society 54, 31-58.","Gobabeb, Namibia",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-04-29
10662,Shaw (1993) Annotated Checklist of the Vascular Plants of Great Basin National Park and Adjacent Snake Range. Utah State University.,"Great Basin National Park, USA",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-05-05
10663,"Atashgahi, Ejtehadi, Mesdaghi & Ghassemzadeh (2018) Plant diversity of the Heydari Wildlife Refuge in northeastern Iran, with a checklist of vascular plants. Phytotaxa NA, 101-127.","Heydari Wildlife refuge, Iran",Checklist,all,2,Tracheophyta,1,1,0,1,1,1,2023-05-05
10664,"Batooli (2018) Introduction of the flora, life form and chorology of Aran & Bidghol deserts area in Isfahan province. Journal of Plant Research (Iranian Journal of Biology) 31, 258-278.","Aran and Bidghol deserts, Iran",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-05-05
10665,"Ilyas, Qureshi, Arshad & Mirza (2013) A Preliminary checklist of the vascular flora of Kabal Valley, Swat, Pakistan. Pakistan Journal of Botany NA, 605-615.","Kabal valley, Pakistan",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-05-05
10666,"van Rooyen, van Rensburg, Theron & Du P. Bothma (1988) A Check List of Flowering Plants of the Kalahari Gemsbok National Park. Koedoe 31, 115-135.","Kalahari Gemsbok National Park, South Africa",Checklist,all,2,Tracheophyta,1,0,0,0,1,1,2023-05-05
10667,"Rechinger & Wendelbo (1976) Plants of the Kavir Protected Region, Iran. Iran Journal of Botany NA, NA.","Kavir Protected Region, Iran",Checklist,all,2,Tracheophyta,1,1,1,1,1,1,2023-08-05
10668,"Pond, Beesley, Brown & Bezuidenhout (2002) Floristic analysis of the Mountain Zebra National Park, Eastern Cape. Koedoe 45, 35-58.","Mountain Zebra National Park, South Africa",Checklist,all,1,Embryophyta,1,1,1,1,0,1,2023-09-05
10669,"Feulner (2011) The Flora of the Ru'us al-Jibal - the Mountains of the Musandam Peninsula: An Annotated Checklist and Selected Observations. Tribulus Journal of the Emirates Natural History Group 19, 4-153.","Musandam Peninsula, United Arab Emirates",Checklist,all,2,Tracheophyta,1,1,0,1,1,1,2023-08-06
10670,"Haq & Badshah (2021) Floristic description and ecological characteristics of the plants of Pashat Valley, Pak-Afghan border, district Bajaur, Pakistan. Acta Ecologica Sinica 41, 524-536.","Pashat Valley, Pakistan",Checklist,all,2,Tracheophyta,1,0,0,0,1,1,2023-06-16
10671,"Bruneau de Miré & Gillet (1956) Contribution à l'étude de la Flore du Massif de l'Aïr (Sahara méridional). Journal d'agriculture traditionnelle et de botanique appliquée 3, 221-247.","Air mountains, Sahara",Flora,all,2,Tracheophyta,1,1,0,1,1,1,2023-09-06
10672,"Khan, Ishtiaq, Iqbal, Alam, Shah, Farooq & Mehmood Azhar (2017) Biological spectra of vegetation of Sathan Gali, Mansehra, KPK, Pakistan. World Scientific News NA, 136-149.","Sathan Gali, Pakistan",Checklist,all,2,Tracheophyta,1,0,0,0,1,1,2023-09-06
10673,"Villareal (1994) Flora vascular de la Sierra de la Paila, Coahuila, México. SIDA, Contributions to Botany NA, 109-138.","Sierra de la Paila, Mexico",Flora,all,2,Tracheophyta,1,0,0,1,1,1,2023-09-06
10674,"Thorne, Moran & Minnich (2010) Vascular Plants of the High Sierra San Pedro Mártir, Baja California, Mexico. Aliso 28, 1-50.","Sierra San Pedro Martir, Mexico",Checklist,all,2,Tracheophyta,1,1,1,1,1,1,2023-11-06
10675,"Ghollasimod (2021) Study on Flora of Lut in Southern Khorasan. Desert Management 8, 137-152.","Lut desert, Iran",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-11-06
10676,"Steyn, Bester & Bezuidenhout (2013) An updated plant checklist for Tankwa Karoo National Park, South Africa. South African Journal of Botany 88, 247-251.","Tankwa Karoo, South Africa",Checklist,all,1,Embryophyta,1,1,1,1,0,1,2023-11-06
10677,"Abbasi, Afsharzadeh & Mohajeri (2012) Study of flora, life forms and chorotypes of plant elements in pastural region of Yahya Abad (Natanz). Iranian Journal of Plant Biology 4, 1-12.","Yahya Abad, Iran",Checklist,all,2,Tracheophyta,1,1,0,1,1,1,2023-12-06
10678,"Encina-Domínguez, Estrada-Castillón, Villareal-Quintanilla, Villaseñor, Cantú-Ayala & Arévalo (2016) Floristic richness of the Sierra de Zapalinamé, Coahuila, Mexico. Phytotaxa 283, 1-42.","Sierra de Zapaliname, Mexico",Checklist,all,2,Tracheophyta,1,1,0,1,1,1,2023-06-13
10679,"Noori, Sephery, Barani & Fadaie (2018) Floristic studies, life forms and chorotype of plants in the transitional zone of Irano-Turanian and Sahara-Sindian phytochoria in Sistan and Baluchestan Province.Iran. Journal of Plant Research (Iranian Journal of Biology) 31, 436-452.","Sistan Baluchestan, Iran",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-06-15
10680,"Li, Zhang, Zhang, Wang & Jia (2004) Association between Vegetation Patterns and Soil Properties in the Southeastern Tengger Desert, China. Arid Land Research and Management NA, 369-383.","Tengger desert, China",Survey,all,2,Tracheophyta,1,0,0,0,1,1,2023-06-16
10681,"Rechinger (1977) Plants of the Touran protected area, Iran. Iranian Journal of Botany NA, 155-180.","Touran protected area, Iran",Checklist,all,2,Tracheophyta,1,0,0,1,1,1,2023-06-16
10682,"Zietsman, Du Preez & Bezuidenhout (1992) A preliminary check list of flowering plants of the Vaalbos National Park. Koedoe 35, 89-98.","Vaalbos National Park, South Africa",Checklist,all,2,Tracheophyta,1,0,0,0,1,1,2023-06-16
10683,"Abbas, Al-Kahtani, Alfaifi, Elbehairi & Badry (2020) Floristic Diversity and Phytogeography of JABAL Fayfa: A Subtropical Dry Zone, South-West Saudi Arabia. Diversity NA, NA.","Jabal Feyfa, Saudi Arabia",Checklist,all,2,Tracheophyta,1,1,1,1,1,1,2023-06-16
10684,"Maire & Monod (1950) Etudes sur la flore et la végétation du Tibesti. NA, NA.",Tibesti mountains Sahara,Checklist,all,1,Embryophyta,1,1,1,1,1,1,2023-06-20
10685,"Mukassabi, Ahmidat, Sherif & Thomas (2012) Checklist and life forms of plant species in contrasting climatic zones of Libya. Biological Diversity and Conservation 5, 1-12.","Tanezzuft, Libya",Checklist,all,2,Tracheophyta,1,0,0,1,1,1,2023-06-20
10686,"Fertig, Massatti, Nelson & Hartman (2013) Annotated checklist of the vascular flora of the Wind River Range, Wyoming (U.S.A.). Journal of the Botanical Research Institute of Texas 7, 905-939.","Wind River Range, USA",Checklist,all,2,Tracheophyta,1,1,0,1,1,1,2023-06-22
10687,"Léonard (2000) Flore et végétation du jebel Uweinat (Désert de Libye: Libye, Egypte, Sudan): Quatrième partie Considérations générales sur la flore et la végétation. Systematics and geography of plants 70, 3-73.","Jebel Uweinat, Libya",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-06-22
10688,"Shomurodov & Adilov (2019) Current State of the Flora of Vozrozhdeniya Island (Uzbekistan). Arid Ecosystems 9, 27-34.","Vozrozhdeniya Island, Uzbekistan",Checklist,all,2,Tracheophyta,1,1,0,1,1,1,2023-06-23
10689,"Shaltout & Sheded, Mohammed G., Salem, Ashraf I. (2010) Vegetation spatial heterogeneity in a hyper arid Biosphere Reserve area in north Africa. Acta Botanica Croatica 69, 31-46.","Wadi Allaqi Biosphere Reserve, Egypt",Checklist,all,2,Tracheophyta,1,1,0,0,1,1,2023-06-23
10690,"Ozenda (1991) Flore et végétation du Sahara. CNRS Editions, NA.",Sahara,Checklist,all,2,Tracheophyta,1,0,0,1,1,1,2023-06-23
10691,"Juergens, Oldeland, Hachfeld, Erb & Schultz (2013) Ecology and spatial patterns of large-scale vegetation units within the central Namib Desert. Journal of Arid Environments 93, 59-79.",Central Namib desert,Checklist,all,2,Tracheophyta,1,1,0,1,1,1,2023-06-23
10692,"Zhang, Shao & Zhang (2017) Spatial pattern of plant species diversity and the influencing factors in a Gobi Desert within the Heihe River Basin, Northwest China. Journal of Arid Land 9, 379-393.","Gobi desert Heihe River Basin, China",Survey,all,2,Tracheophyta,1,0,0,0,1,1,2023-06-27
10693,"Ringelberg, Zimmermann, Weeks, Lavin & Hughes (2020) Biomes as evolutionary arenas. Global Ecology and Biogeography 29, 1100-1113.",Global,Species Database,all,6,Angiospermae,0,0,0,0,1,1,2023-06-29
10694,"Munroe, McInerney, Andrae, Welti, Guerin, Leitch, Hall, Szarvas, Atkins, Caddy-Retalic & Sparrow (2021) The photosynthetic pathways of plant species surveyed in Australia’s national terrestrial monitoring network. Scientific Data 8, 1-10.",Global,Species Database,all,2,Tracheophyta,0,0,0,0,1,1,2023-06-29
10695,"Al-Qthanin & Al-Yasi (2021) Progress towards an updated checklist of the Farasan Archipelago flora. Journal of Arid Environments 189, 104488.","Farasan archipelago, Saudi Arabia",Checklist,all,2,Tracheophyta,1,1,0,1,1,0,2023-06-29
10696,"Chauvier, Thuiller, Brun, Lavergne, Descombes, Karger, Renaud & Zimmermann (2021) Influence of climate, soil, and land cover on plant species distribution in the European Alps. Ecological Monographs 91, e01433.",Alps,Species Database,all,2,Tracheophyta,1,1,0,1,1,1,2023-06-30
10697,"Holtum (2023) The Diverse Diaspora of CAM – a Pole-to-Pole Sketch. Annals of Botany NA, NA.",Global,Species Database,all,2,Tracheophyta,0,0,0,0,1,1,2023-06-07
10698,"Shreve & Wiggins (1964) Vegetation and Flora of the Sonoran Desert. Stanford University Press, NA.",Sonoran desert,Checklist,all,2,Tracheophyta,1,1,1,1,1,1,2023-06-07
10699,"Budha-Magar, Bhandari & Ghimire (2020) A Checklist of Flowering Plants of Jaljalâ Mountain and adjoining Areas, Rolpâ District, Western Nepal. Journal of Plant Resources NA, 82-101.",Jaljala mountain,Checklist,all,6,Angiospermae,1,0,0,1,1,1,2023-06-07
10700,"Macek, Dvorský, Kopecký, Wild & Doležal (2021) Elevational range size patterns of vascular plants in the Himalaya contradict Rapoport's rule. Journal of ecology NA, 4025-4037.","Ladakh region, India",Survey,all,2,Tracheophyta,1,0,0,0,1,1,2023-07-07
10701,"Bhandari, Budhamagar & Shrestha (2018) A checklist of flowering plants of Panchase Protected Forest, Kaski district, central Nepal. Journal of Natural History Museum 30, 55-84.","Panchase protected forest, Nepal",Checklist,all,6,Angiospermae,1,0,0,1,1,1,2023-07-07
10702,"Lee, Chun & Cho (2013) Elevational patterns and determinants of plant diversity in the Baekdudaegan Mountains, South Korea: Species vs. functional diversity. Chinese Science Bulletin 58, 3747-3759.","Baekdudaegan Mountains, South Korea",Survey,all,2,Tracheophyta,1,0,0,0,1,1,2023-07-07
10703,"Zhou, Ochola, Njogu, Boru, Mwachala, Hu, Xin & Wang (2019) The species richness pattern of vascular plants along a tropical elevational gradient and the test of elevational Rapoport’s rule depend on different life‐forms and phytogeographic affinities. Ecology and evolution NA, 4495-4503.",Mount Kenya,Checklist,all,2,Tracheophyta,1,0,0,1,1,1,2023-08-07
10704,"Abbas, Saleh & Mohammed (1991) Plant communities of a protected area in the desert of Bahrain island. Journal of Arid Environments 20, 31-42.",Bahrain protected area,Checklist,all,2,Tracheophyta,1,1,1,1,1,1,2023-09-07
10705,"El-Ghanim, Hassan, Galal & Badr (2010) Floristic composition and vegetation analysis in Hail region north of central Saudi Arabia. Saudi journal of biological sciences NA, 119-128.","Hail region, Saudi Arabia",Survey,all,2,Tracheophyta,1,1,0,1,0,1,2023-09-07
10706,"Al-Namazi, Algarni, Wan, Al Mosallam & Alotaibi (2022) Floristic composition of Jandaf Mountain as biodiversity hotspot area in southwestern Saudi Arabia. Saudi journal of biological sciences 29, 3654-3660.","Jandaf mountain, Saudi Arabia",Checklist,all,2,Tracheophyta,1,0,0,1,1,1,2023-09-07
